product_id,name,channel_id,season,size,sku,units,stock_units,stockout,cost
OK2HOMDWXP,Cream sweatshirt,Platform,2020,XS,OK2HOMDWXP_XS,7,11,False,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2020,S,OK2HOMDWXP_S,12,23,False,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2020,M,OK2HOMDWXP_M,4,7,False,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2020,L,OK2HOMDWXP_L,4,4,True,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2020,XL,OK2HOMDWXP_XL,2,2,True,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2021,XXS,OK2HOMDWXP_XXS,7,7,True,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2021,XS,OK2HOMDWXP_XS,16,16,True,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2021,S,OK2HOMDWXP_S,5,5,True,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2021,M,OK2HOMDWXP_M,3,3,True,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2021,L,OK2HOMDWXP_L,1,1,True,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2021,XL,OK2HOMDWXP_XL,1,1,True,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2022,XXS,OK2HOMDWXP_XXS,1,1,True,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2022,XS,OK2HOMDWXP_XS,2,2,True,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2022,S,OK2HOMDWXP_S,13,13,True,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2022,M,OK2HOMDWXP_M,3,3,True,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2022,L,OK2HOMDWXP_L,4,5,False,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2022,XL,OK2HOMDWXP_XL,1,1,True,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2023,XXS,OK2HOMDWXP_XXS,7,8,False,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2023,XS,OK2HOMDWXP_XS,12,12,True,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2023,S,OK2HOMDWXP_S,15,27,False,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2023,M,OK2HOMDWXP_M,3,3,True,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2023,L,OK2HOMDWXP_L,4,4,True,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2023,XL,OK2HOMDWXP_XL,1,1,True,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2024,XXS,OK2HOMDWXP_XXS,10,10,True,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2024,XS,OK2HOMDWXP_XS,4,4,True,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2024,S,OK2HOMDWXP_S,11,12,False,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2024,M,OK2HOMDWXP_M,6,7,False,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2024,L,OK2HOMDWXP_L,2,3,False,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2024,XL,OK2HOMDWXP_XL,0,0,True,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2025,XXS,OK2HOMDWXP_XXS,3,3,True,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2025,XS,OK2HOMDWXP_XS,5,5,True,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2025,S,OK2HOMDWXP_S,4,4,True,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2025,M,OK2HOMDWXP_M,3,3,True,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2025,L,OK2HOMDWXP_L,3,3,True,46.0
OK2HOMDWXP,Cream sweatshirt,Platform,2025,XL,OK2HOMDWXP_XL,0,0,True,46.0
BH075SYWYT,Red sweatshirt,Stockholm,2018,XXS,BH075SYWYT_XXS,38,49,False,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2018,XS,BH075SYWYT_XS,14,14,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2018,S,BH075SYWYT_S,33,33,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2018,M,BH075SYWYT_M,4,4,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2018,L,BH075SYWYT_L,17,24,False,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2018,XL,BH075SYWYT_XL,6,6,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2019,XXS,BH075SYWYT_XXS,21,43,False,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2019,XS,BH075SYWYT_XS,41,51,False,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2019,S,BH075SYWYT_S,31,69,False,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2019,M,BH075SYWYT_M,5,5,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2019,L,BH075SYWYT_L,5,5,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2019,XL,BH075SYWYT_XL,2,2,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2020,XXS,BH075SYWYT_XXS,17,17,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2020,XS,BH075SYWYT_XS,35,35,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2020,S,BH075SYWYT_S,33,33,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2020,M,BH075SYWYT_M,21,34,False,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2020,L,BH075SYWYT_L,9,9,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2020,XL,BH075SYWYT_XL,5,5,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2021,XXS,BH075SYWYT_XXS,5,5,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2021,XS,BH075SYWYT_XS,69,99,False,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2021,S,BH075SYWYT_S,11,11,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2021,M,BH075SYWYT_M,22,22,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2021,L,BH075SYWYT_L,8,8,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2021,XL,BH075SYWYT_XL,3,3,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2022,XXS,BH075SYWYT_XXS,22,22,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2022,XS,BH075SYWYT_XS,58,82,False,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2022,S,BH075SYWYT_S,12,12,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2022,M,BH075SYWYT_M,9,9,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2022,L,BH075SYWYT_L,12,12,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2022,XL,BH075SYWYT_XL,11,15,False,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2023,XXS,BH075SYWYT_XXS,12,12,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2023,XS,BH075SYWYT_XS,41,49,False,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2023,S,BH075SYWYT_S,31,31,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2023,M,BH075SYWYT_M,17,21,False,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2023,L,BH075SYWYT_L,2,2,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2023,XL,BH075SYWYT_XL,9,9,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2024,XXS,BH075SYWYT_XXS,27,27,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2024,XS,BH075SYWYT_XS,47,47,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2024,S,BH075SYWYT_S,40,40,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2024,M,BH075SYWYT_M,12,12,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2024,L,BH075SYWYT_L,4,4,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2024,XL,BH075SYWYT_XL,8,8,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2025,XXS,BH075SYWYT_XXS,26,26,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2025,XS,BH075SYWYT_XS,48,84,False,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2025,S,BH075SYWYT_S,52,52,True,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2025,M,BH075SYWYT_M,19,20,False,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2025,L,BH075SYWYT_L,12,15,False,49.0
BH075SYWYT,Red sweatshirt,Stockholm,2025,XL,BH075SYWYT_XL,5,5,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2018,XXS,BH075SYWYT_XXS,19,19,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2018,XS,BH075SYWYT_XS,9,9,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2018,S,BH075SYWYT_S,32,34,False,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2018,M,BH075SYWYT_M,7,7,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2018,L,BH075SYWYT_L,6,6,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2018,XL,BH075SYWYT_XL,2,2,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2019,XXS,BH075SYWYT_XXS,13,13,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2019,XS,BH075SYWYT_XS,17,17,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2019,S,BH075SYWYT_S,50,52,False,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2019,M,BH075SYWYT_M,14,14,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2019,L,BH075SYWYT_L,9,9,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2019,XL,BH075SYWYT_XL,9,13,False,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2020,XXS,BH075SYWYT_XXS,9,9,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2020,XS,BH075SYWYT_XS,19,19,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2020,S,BH075SYWYT_S,42,44,False,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2020,M,BH075SYWYT_M,8,8,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2020,L,BH075SYWYT_L,4,4,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2020,XL,BH075SYWYT_XL,4,4,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2021,XXS,BH075SYWYT_XXS,8,8,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2021,XS,BH075SYWYT_XS,41,41,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2021,S,BH075SYWYT_S,47,59,False,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2021,M,BH075SYWYT_M,25,36,False,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2021,L,BH075SYWYT_L,5,5,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2021,XL,BH075SYWYT_XL,5,5,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2022,XXS,BH075SYWYT_XXS,20,20,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2022,XS,BH075SYWYT_XS,43,82,False,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2022,S,BH075SYWYT_S,37,37,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2022,M,BH075SYWYT_M,9,9,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2022,L,BH075SYWYT_L,7,7,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2022,XL,BH075SYWYT_XL,7,7,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2023,XXS,BH075SYWYT_XXS,16,16,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2023,XS,BH075SYWYT_XS,30,30,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2023,S,BH075SYWYT_S,63,73,False,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2023,M,BH075SYWYT_M,16,41,False,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2023,L,BH075SYWYT_L,11,11,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2023,XL,BH075SYWYT_XL,11,11,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2024,XXS,BH075SYWYT_XXS,33,46,False,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2024,XS,BH075SYWYT_XS,52,52,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2024,S,BH075SYWYT_S,32,32,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2024,M,BH075SYWYT_M,3,3,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2024,L,BH075SYWYT_L,12,24,False,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2024,XL,BH075SYWYT_XL,9,10,False,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2025,XXS,BH075SYWYT_XXS,40,40,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2025,XS,BH075SYWYT_XS,57,57,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2025,S,BH075SYWYT_S,33,33,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2025,M,BH075SYWYT_M,20,20,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2025,L,BH075SYWYT_L,2,2,True,49.0
BH075SYWYT,Red sweatshirt,Copenhagen,2025,XL,BH075SYWYT_XL,7,7,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2018,XXS,BH075SYWYT_XXS,12,12,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2018,XS,BH075SYWYT_XS,38,38,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2018,S,BH075SYWYT_S,40,47,False,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2018,M,BH075SYWYT_M,16,16,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2018,L,BH075SYWYT_L,1,1,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2018,XL,BH075SYWYT_XL,6,22,False,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2019,XXS,BH075SYWYT_XXS,24,34,False,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2019,XS,BH075SYWYT_XS,28,28,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2019,S,BH075SYWYT_S,25,25,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2019,M,BH075SYWYT_M,4,4,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2019,L,BH075SYWYT_L,7,7,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2019,XL,BH075SYWYT_XL,8,13,False,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2020,XXS,BH075SYWYT_XXS,32,32,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2020,XS,BH075SYWYT_XS,46,46,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2020,S,BH075SYWYT_S,23,23,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2020,M,BH075SYWYT_M,6,6,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2020,L,BH075SYWYT_L,11,11,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2020,XL,BH075SYWYT_XL,6,6,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2021,XXS,BH075SYWYT_XXS,18,18,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2021,XS,BH075SYWYT_XS,16,16,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2021,S,BH075SYWYT_S,28,40,False,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2021,M,BH075SYWYT_M,17,17,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2021,L,BH075SYWYT_L,8,9,False,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2021,XL,BH075SYWYT_XL,4,4,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2022,XXS,BH075SYWYT_XXS,13,13,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2022,XS,BH075SYWYT_XS,34,36,False,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2022,S,BH075SYWYT_S,41,77,False,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2022,M,BH075SYWYT_M,12,20,False,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2022,L,BH075SYWYT_L,6,6,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2022,XL,BH075SYWYT_XL,5,5,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2023,XXS,BH075SYWYT_XXS,11,11,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2023,XS,BH075SYWYT_XS,20,20,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2023,S,BH075SYWYT_S,51,66,False,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2023,M,BH075SYWYT_M,16,20,False,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2023,L,BH075SYWYT_L,7,7,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2023,XL,BH075SYWYT_XL,6,6,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2024,XXS,BH075SYWYT_XXS,7,7,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2024,XS,BH075SYWYT_XS,21,21,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2024,S,BH075SYWYT_S,45,54,False,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2024,M,BH075SYWYT_M,5,5,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2024,L,BH075SYWYT_L,10,14,False,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2024,XL,BH075SYWYT_XL,3,5,False,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2025,XXS,BH075SYWYT_XXS,32,34,False,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2025,XS,BH075SYWYT_XS,36,36,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2025,S,BH075SYWYT_S,69,96,False,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2025,M,BH075SYWYT_M,35,40,False,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2025,L,BH075SYWYT_L,5,5,True,49.0
BH075SYWYT,Red sweatshirt,Helsinki,2025,XL,BH075SYWYT_XL,7,8,False,49.0
BH075SYWYT,Red sweatshirt,Paris,2018,XXS,BH075SYWYT_XXS,6,6,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2018,XS,BH075SYWYT_XS,11,11,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2018,S,BH075SYWYT_S,4,4,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2018,M,BH075SYWYT_M,7,7,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2018,L,BH075SYWYT_L,1,1,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2018,XL,BH075SYWYT_XL,6,7,False,49.0
BH075SYWYT,Red sweatshirt,Paris,2019,XXS,BH075SYWYT_XXS,14,20,False,49.0
BH075SYWYT,Red sweatshirt,Paris,2019,XS,BH075SYWYT_XS,24,31,False,49.0
BH075SYWYT,Red sweatshirt,Paris,2019,S,BH075SYWYT_S,17,17,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2019,M,BH075SYWYT_M,4,4,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2019,L,BH075SYWYT_L,6,8,False,49.0
BH075SYWYT,Red sweatshirt,Paris,2019,XL,BH075SYWYT_XL,2,2,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2020,XXS,BH075SYWYT_XXS,27,52,False,49.0
BH075SYWYT,Red sweatshirt,Paris,2020,XS,BH075SYWYT_XS,19,19,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2020,S,BH075SYWYT_S,21,21,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2020,M,BH075SYWYT_M,13,20,False,49.0
BH075SYWYT,Red sweatshirt,Paris,2020,L,BH075SYWYT_L,4,4,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2020,XL,BH075SYWYT_XL,3,3,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2021,XXS,BH075SYWYT_XXS,11,11,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2021,XS,BH075SYWYT_XS,1,1,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2021,S,BH075SYWYT_S,21,21,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2021,M,BH075SYWYT_M,11,20,False,49.0
BH075SYWYT,Red sweatshirt,Paris,2021,L,BH075SYWYT_L,3,6,False,49.0
BH075SYWYT,Red sweatshirt,Paris,2021,XL,BH075SYWYT_XL,4,4,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2022,XXS,BH075SYWYT_XXS,24,40,False,49.0
BH075SYWYT,Red sweatshirt,Paris,2022,XS,BH075SYWYT_XS,22,22,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2022,S,BH075SYWYT_S,12,12,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2022,M,BH075SYWYT_M,9,9,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2022,L,BH075SYWYT_L,4,4,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2022,XL,BH075SYWYT_XL,3,3,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2023,XXS,BH075SYWYT_XXS,22,23,False,49.0
BH075SYWYT,Red sweatshirt,Paris,2023,XS,BH075SYWYT_XS,29,29,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2023,S,BH075SYWYT_S,22,22,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2023,M,BH075SYWYT_M,7,7,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2023,L,BH075SYWYT_L,2,2,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2023,XL,BH075SYWYT_XL,2,2,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2024,XXS,BH075SYWYT_XXS,21,37,False,49.0
BH075SYWYT,Red sweatshirt,Paris,2024,XS,BH075SYWYT_XS,9,9,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2024,S,BH075SYWYT_S,25,25,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2024,M,BH075SYWYT_M,11,18,False,49.0
BH075SYWYT,Red sweatshirt,Paris,2024,L,BH075SYWYT_L,2,2,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2024,XL,BH075SYWYT_XL,2,2,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2025,XXS,BH075SYWYT_XXS,11,11,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2025,XS,BH075SYWYT_XS,16,16,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2025,S,BH075SYWYT_S,25,27,False,49.0
BH075SYWYT,Red sweatshirt,Paris,2025,M,BH075SYWYT_M,12,18,False,49.0
BH075SYWYT,Red sweatshirt,Paris,2025,L,BH075SYWYT_L,6,6,True,49.0
BH075SYWYT,Red sweatshirt,Paris,2025,XL,BH075SYWYT_XL,1,1,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2018,XXS,BH075SYWYT_XXS,10,13,False,49.0
BH075SYWYT,Red sweatshirt,Berlin,2018,XS,BH075SYWYT_XS,9,9,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2018,S,BH075SYWYT_S,10,10,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2018,M,BH075SYWYT_M,3,3,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2018,L,BH075SYWYT_L,3,3,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2018,XL,BH075SYWYT_XL,1,1,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2019,XXS,BH075SYWYT_XXS,5,5,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2019,XS,BH075SYWYT_XS,10,10,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2019,S,BH075SYWYT_S,14,14,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2019,M,BH075SYWYT_M,4,4,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2019,L,BH075SYWYT_L,1,1,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2019,XL,BH075SYWYT_XL,2,2,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2020,XXS,BH075SYWYT_XXS,7,7,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2020,XS,BH075SYWYT_XS,15,33,False,49.0
BH075SYWYT,Red sweatshirt,Berlin,2020,S,BH075SYWYT_S,10,10,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2020,M,BH075SYWYT_M,6,6,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2020,L,BH075SYWYT_L,4,4,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2020,XL,BH075SYWYT_XL,2,2,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2021,XXS,BH075SYWYT_XXS,6,17,False,49.0
BH075SYWYT,Red sweatshirt,Berlin,2021,XS,BH075SYWYT_XS,25,32,False,49.0
BH075SYWYT,Red sweatshirt,Berlin,2021,S,BH075SYWYT_S,7,7,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2021,M,BH075SYWYT_M,8,10,False,49.0
BH075SYWYT,Red sweatshirt,Berlin,2021,L,BH075SYWYT_L,2,3,False,49.0
BH075SYWYT,Red sweatshirt,Berlin,2021,XL,BH075SYWYT_XL,1,1,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2022,XXS,BH075SYWYT_XXS,8,8,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2022,XS,BH075SYWYT_XS,14,14,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2022,S,BH075SYWYT_S,23,23,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2022,M,BH075SYWYT_M,6,6,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2022,L,BH075SYWYT_L,1,1,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2022,XL,BH075SYWYT_XL,4,6,False,49.0
BH075SYWYT,Red sweatshirt,Berlin,2023,XXS,BH075SYWYT_XXS,3,3,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2023,XS,BH075SYWYT_XS,15,15,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2023,S,BH075SYWYT_S,8,8,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2023,M,BH075SYWYT_M,4,4,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2023,L,BH075SYWYT_L,1,1,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2023,XL,BH075SYWYT_XL,2,3,False,49.0
BH075SYWYT,Red sweatshirt,Berlin,2024,XXS,BH075SYWYT_XXS,16,37,False,49.0
BH075SYWYT,Red sweatshirt,Berlin,2024,XS,BH075SYWYT_XS,10,10,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2024,S,BH075SYWYT_S,14,14,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2024,M,BH075SYWYT_M,2,2,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2024,L,BH075SYWYT_L,4,5,False,49.0
BH075SYWYT,Red sweatshirt,Berlin,2024,XL,BH075SYWYT_XL,1,1,True,49.0
BH075SYWYT,Red sweatshirt,Berlin,2025,XXS,BH075SYWYT_XXS,17,34,False,49.0
BH075SYWYT,Red sweatshirt,Berlin,2025,XS,BH075SYWYT_XS,30,73,False,49.0
