product_id,channel_id,season,size,units,stock_units,name,category,price,cost,sku,leftover,capital_cost,sell_through,stockout
I8RO5VPQIV,Webshop,2019,XS,19,19,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XS,0,0.0,1.0,True
I8RO5VPQIV,Webshop,2019,S,58,83,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_S,25,285.525,0.6987951807228916,False
I8RO5VPQIV,Webshop,2019,M,84,84,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_M,0,0.0,1.0,True
I8RO5VPQIV,Webshop,2019,L,69,69,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_L,0,0.0,1.0,True
I8RO5VPQIV,Webshop,2019,XL,26,26,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XL,0,0.0,1.0,True
I8RO5VPQIV,Webshop,2019,XXL,31,51,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XXL,20,228.42,0.6078431372549019,False
I8RO5VPQIV,Webshop,2020,XS,23,27,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XS,4,45.684,0.8518518518518519,False
I8RO5VPQIV,Webshop,2020,S,43,51,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_S,8,91.368,0.8431372549019608,False
I8RO5VPQIV,Webshop,2020,M,70,85,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_M,15,171.315,0.8235294117647058,False
I8RO5VPQIV,Webshop,2020,L,44,44,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_L,0,0.0,1.0,True
I8RO5VPQIV,Webshop,2020,XL,18,18,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XL,0,0.0,1.0,True
I8RO5VPQIV,Webshop,2020,XXL,1,1,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XXL,0,0.0,1.0,True
I8RO5VPQIV,Webshop,2021,XS,23,23,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XS,0,0.0,1.0,True
I8RO5VPQIV,Webshop,2021,S,70,119,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_S,49,559.629,0.5882352941176471,False
I8RO5VPQIV,Webshop,2021,M,57,57,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_M,0,0.0,1.0,True
I8RO5VPQIV,Webshop,2021,L,57,105,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_L,48,548.208,0.5428571428571428,False
I8RO5VPQIV,Webshop,2021,XL,32,32,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XL,0,0.0,1.0,True
I8RO5VPQIV,Webshop,2021,XXL,5,5,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XXL,0,0.0,1.0,True
I8RO5VPQIV,Webshop,2022,XS,20,26,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XS,6,68.526,0.7692307692307693,False
I8RO5VPQIV,Webshop,2022,S,59,107,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_S,48,548.208,0.5514018691588785,False
I8RO5VPQIV,Webshop,2022,M,38,38,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_M,0,0.0,1.0,True
I8RO5VPQIV,Webshop,2022,L,50,50,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_L,0,0.0,1.0,True
I8RO5VPQIV,Webshop,2022,XL,31,46,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XL,15,171.315,0.6739130434782609,False
I8RO5VPQIV,Webshop,2022,XXL,29,29,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XXL,0,0.0,1.0,True
I8RO5VPQIV,Webshop,2023,XS,44,59,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XS,15,171.315,0.7457627118644068,False
I8RO5VPQIV,Webshop,2023,S,19,19,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_S,0,0.0,1.0,True
I8RO5VPQIV,Webshop,2023,M,106,106,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_M,0,0.0,1.0,True
I8RO5VPQIV,Webshop,2023,L,90,90,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_L,0,0.0,1.0,True
I8RO5VPQIV,Webshop,2023,XL,31,31,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XL,0,0.0,1.0,True
I8RO5VPQIV,Webshop,2023,XXL,19,19,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XXL,0,0.0,1.0,True
I8RO5VPQIV,Webshop,2024,XS,52,57,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XS,5,57.105,0.9122807017543859,False
I8RO5VPQIV,Webshop,2024,S,82,129,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_S,47,536.787,0.6356589147286822,False
I8RO5VPQIV,Webshop,2024,M,124,129,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_M,5,57.105,0.9612403100775194,False
I8RO5VPQIV,Webshop,2024,L,49,49,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_L,0,0.0,1.0,True
I8RO5VPQIV,Webshop,2024,XL,46,46,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XL,0,0.0,1.0,True
I8RO5VPQIV,Webshop,2024,XXL,18,18,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XXL,0,0.0,1.0,True
I8RO5VPQIV,Webshop,2025,XS,47,52,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XS,5,57.105,0.9038461538461539,False
I8RO5VPQIV,Webshop,2025,S,56,56,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_S,0,0.0,1.0,True
I8RO5VPQIV,Webshop,2025,M,67,67,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_M,0,0.0,1.0,True
I8RO5VPQIV,Webshop,2025,L,31,31,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_L,0,0.0,1.0,True
I8RO5VPQIV,Webshop,2025,XL,13,13,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XL,0,0.0,1.0,True
I8RO5VPQIV,Webshop,2025,XXL,44,58,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XXL,14,159.894,0.7586206896551724,False
I8RO5VPQIV,Platform,2018,XS,1,1,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XS,0,0.0,1.0,True
I8RO5VPQIV,Platform,2018,S,7,7,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_S,0,0.0,1.0,True
I8RO5VPQIV,Platform,2018,M,13,13,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_M,0,0.0,1.0,True
I8RO5VPQIV,Platform,2018,L,4,4,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_L,0,0.0,1.0,True
I8RO5VPQIV,Platform,2018,XL,2,2,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XL,0,0.0,1.0,True
I8RO5VPQIV,Platform,2018,XXL,4,4,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XXL,0,0.0,1.0,True
I8RO5VPQIV,Platform,2019,XS,3,3,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XS,0,0.0,1.0,True
I8RO5VPQIV,Platform,2019,S,2,2,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_S,0,0.0,1.0,True
I8RO5VPQIV,Platform,2019,M,8,8,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_M,0,0.0,1.0,True
I8RO5VPQIV,Platform,2019,L,5,9,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_L,4,45.684,0.5555555555555556,False
I8RO5VPQIV,Platform,2019,XL,4,4,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XL,0,0.0,1.0,True
I8RO5VPQIV,Platform,2019,XXL,1,1,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XXL,0,0.0,1.0,True
I8RO5VPQIV,Platform,2020,XS,5,8,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XS,3,34.263,0.625,False
I8RO5VPQIV,Platform,2020,S,7,9,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_S,2,22.842,0.7777777777777778,False
I8RO5VPQIV,Platform,2020,M,7,7,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_M,0,0.0,1.0,True
I8RO5VPQIV,Platform,2020,L,7,7,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_L,0,0.0,1.0,True
I8RO5VPQIV,Platform,2020,XL,2,2,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XL,0,0.0,1.0,True
I8RO5VPQIV,Platform,2020,XXL,2,3,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XXL,1,11.421,0.6666666666666666,False
I8RO5VPQIV,Platform,2021,XS,3,3,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XS,0,0.0,1.0,True
I8RO5VPQIV,Platform,2021,S,0,0,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_S,0,0.0,,True
I8RO5VPQIV,Platform,2021,M,14,14,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_M,0,0.0,1.0,True
I8RO5VPQIV,Platform,2021,L,2,2,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_L,0,0.0,1.0,True
I8RO5VPQIV,Platform,2021,XL,1,1,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XL,0,0.0,1.0,True
I8RO5VPQIV,Platform,2021,XXL,1,1,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XXL,0,0.0,1.0,True
I8RO5VPQIV,Platform,2022,XS,2,2,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XS,0,0.0,1.0,True
I8RO5VPQIV,Platform,2022,S,3,3,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_S,0,0.0,1.0,True
I8RO5VPQIV,Platform,2022,M,6,6,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_M,0,0.0,1.0,True
I8RO5VPQIV,Platform,2022,L,5,5,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_L,0,0.0,1.0,True
I8RO5VPQIV,Platform,2022,XL,2,2,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XL,0,0.0,1.0,True
I8RO5VPQIV,Platform,2022,XXL,2,2,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XXL,0,0.0,1.0,True
I8RO5VPQIV,Platform,2023,XS,5,5,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XS,0,0.0,1.0,True
I8RO5VPQIV,Platform,2023,S,2,2,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_S,0,0.0,1.0,True
I8RO5VPQIV,Platform,2023,M,14,16,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_M,2,22.842,0.875,False
I8RO5VPQIV,Platform,2023,L,4,4,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_L,0,0.0,1.0,True
I8RO5VPQIV,Platform,2023,XL,2,2,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XL,0,0.0,1.0,True
I8RO5VPQIV,Platform,2023,XXL,1,1,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XXL,0,0.0,1.0,True
I8RO5VPQIV,Platform,2024,XS,4,6,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XS,2,22.842,0.6666666666666666,False
I8RO5VPQIV,Platform,2024,S,1,1,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_S,0,0.0,1.0,True
I8RO5VPQIV,Platform,2024,M,8,8,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_M,0,0.0,1.0,True
I8RO5VPQIV,Platform,2024,L,8,9,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_L,1,11.421,0.8888888888888888,False
I8RO5VPQIV,Platform,2024,XL,6,6,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XL,0,0.0,1.0,True
I8RO5VPQIV,Platform,2024,XXL,1,1,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XXL,0,0.0,1.0,True
I8RO5VPQIV,Platform,2025,XS,2,2,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XS,0,0.0,1.0,True
I8RO5VPQIV,Platform,2025,S,6,6,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_S,0,0.0,1.0,True
I8RO5VPQIV,Platform,2025,M,9,9,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_M,0,0.0,1.0,True
I8RO5VPQIV,Platform,2025,L,8,8,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_L,0,0.0,1.0,True
I8RO5VPQIV,Platform,2025,XL,2,2,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XL,0,0.0,1.0,True
I8RO5VPQIV,Platform,2025,XXL,1,1,Burgundy sweatshirt,Menswear,120.0,47.0,I8RO5VPQIV_XXL,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2018,XS,3,3,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XS,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2018,S,11,12,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_S,1,10.935,0.9166666666666666,False
SUSBYBGRMB,Stockholm,2018,M,33,37,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_M,4,43.74,0.8918918918918919,False
SUSBYBGRMB,Stockholm,2018,L,7,7,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_L,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2018,XL,11,11,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XL,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2018,XXL,9,16,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XXL,7,76.545,0.5625,False
SUSBYBGRMB,Stockholm,2019,XS,4,4,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XS,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2019,S,13,13,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_S,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2019,M,20,20,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_M,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2019,L,14,14,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_L,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2019,XL,14,14,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XL,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2019,XXL,3,3,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XXL,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2020,XS,4,4,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XS,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2020,S,9,9,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_S,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2020,M,23,23,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_M,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2020,L,46,87,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_L,41,448.335,0.5287356321839081,False
SUSBYBGRMB,Stockholm,2020,XL,7,7,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XL,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2020,XXL,8,8,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XXL,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2021,XS,1,1,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XS,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2021,S,11,11,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_S,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2021,M,23,23,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_M,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2021,L,16,16,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_L,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2021,XL,15,15,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XL,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2021,XXL,13,14,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XXL,1,10.935,0.9285714285714286,False
SUSBYBGRMB,Stockholm,2022,XS,5,7,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XS,2,21.87,0.7142857142857143,False
SUSBYBGRMB,Stockholm,2022,S,1,1,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_S,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2022,M,36,62,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_M,26,284.31,0.5806451612903226,False
SUSBYBGRMB,Stockholm,2022,L,40,74,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_L,34,371.78999999999996,0.5405405405405406,False
SUSBYBGRMB,Stockholm,2022,XL,2,2,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XL,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2022,XXL,10,16,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XXL,6,65.61,0.625,False
SUSBYBGRMB,Stockholm,2023,XS,4,4,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XS,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2023,S,18,18,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_S,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2023,M,34,57,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_M,23,251.505,0.5964912280701754,False
SUSBYBGRMB,Stockholm,2023,L,49,57,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_L,8,87.48,0.8596491228070176,False
SUSBYBGRMB,Stockholm,2023,XL,38,53,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XL,15,164.025,0.7169811320754716,False
SUSBYBGRMB,Stockholm,2023,XXL,3,3,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XXL,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2024,XS,2,2,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XS,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2024,S,25,31,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_S,6,65.61,0.8064516129032258,False
SUSBYBGRMB,Stockholm,2024,M,50,69,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_M,19,207.765,0.7246376811594203,False
SUSBYBGRMB,Stockholm,2024,L,77,89,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_L,12,131.22,0.8651685393258427,False
SUSBYBGRMB,Stockholm,2024,XL,16,16,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XL,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2024,XXL,25,26,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XXL,1,10.935,0.9615384615384616,False
SUSBYBGRMB,Stockholm,2025,XS,4,4,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XS,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2025,S,22,22,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_S,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2025,M,40,47,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_M,7,76.545,0.851063829787234,False
SUSBYBGRMB,Stockholm,2025,L,56,63,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_L,7,76.545,0.8888888888888888,False
SUSBYBGRMB,Stockholm,2025,XL,11,11,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XL,0,0.0,1.0,True
SUSBYBGRMB,Stockholm,2025,XXL,12,12,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XXL,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2018,XS,11,13,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XS,2,21.87,0.8461538461538461,False
SUSBYBGRMB,Copenhagen,2018,S,8,8,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_S,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2018,M,34,51,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_M,17,185.89499999999998,0.6666666666666666,False
SUSBYBGRMB,Copenhagen,2018,L,37,37,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_L,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2018,XL,16,16,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XL,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2018,XXL,4,4,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XXL,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2019,XS,8,8,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XS,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2019,S,9,9,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_S,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2019,M,25,33,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_M,8,87.48,0.7575757575757576,False
SUSBYBGRMB,Copenhagen,2019,L,24,24,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_L,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2019,XL,13,13,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XL,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2019,XXL,1,1,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XXL,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2020,XS,9,9,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XS,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2020,S,12,19,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_S,7,76.545,0.631578947368421,False
SUSBYBGRMB,Copenhagen,2020,M,20,26,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_M,6,65.61,0.7692307692307693,False
SUSBYBGRMB,Copenhagen,2020,L,38,38,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_L,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2020,XL,9,9,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XL,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2020,XXL,7,7,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XXL,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2021,XS,8,8,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XS,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2021,S,7,7,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_S,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2021,M,34,34,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_M,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2021,L,14,14,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_L,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2021,XL,12,12,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XL,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2021,XXL,10,15,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XXL,5,54.675,0.6666666666666666,False
SUSBYBGRMB,Copenhagen,2022,XS,2,2,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XS,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2022,S,29,63,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_S,34,371.78999999999996,0.4603174603174603,False
SUSBYBGRMB,Copenhagen,2022,M,11,11,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_M,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2022,L,57,57,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_L,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2022,XL,13,13,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XL,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2022,XXL,15,16,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XXL,1,10.935,0.9375,False
SUSBYBGRMB,Copenhagen,2023,XS,8,8,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XS,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2023,S,24,24,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_S,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2023,M,39,44,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_M,5,54.675,0.8863636363636364,False
SUSBYBGRMB,Copenhagen,2023,L,35,35,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_L,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2023,XL,16,16,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XL,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2023,XXL,18,21,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XXL,3,32.805,0.8571428571428571,False
SUSBYBGRMB,Copenhagen,2024,XS,12,12,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XS,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2024,S,27,36,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_S,9,98.41499999999999,0.75,False
SUSBYBGRMB,Copenhagen,2024,M,21,21,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_M,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2024,L,62,62,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_L,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2024,XL,31,31,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XL,0,0.0,1.0,True
SUSBYBGRMB,Copenhagen,2024,XXL,5,5,Olive sweatshirt,Menswear,115.0,45.0,SUSBYBGRMB_XXL,0,0.0,1.0,True
